enrollment_id,date,present
ENR8418,2024-12-23,True
ENR8418,2024-12-30,True
ENR8418,2025-01-06,True
ENR8418,2025-01-13,True
ENR8418,2025-01-20,True
ENR8419,2024-10-21,True
ENR8419,2024-10-28,True
ENR8419,2024-11-04,True
ENR8419,2024-11-11,True
ENR8419,2024-11-18,False
ENR8419,2024-11-25,True
ENR8419,2024-12-02,True
ENR8419,2024-12-09,True
ENR8420,2024-12-08,True
ENR8420,2024-12-15,True
ENR8420,2024-12-22,True
ENR8420,2024-12-29,True
ENR8420,2025-01-05,True
ENR8420,2025-01-12,True
ENR8420,2025-01-19,True
ENR8420,2025-01-26,True
ENR8420,2025-02-02,True
ENR8420,2025-02-09,True
ENR8420,2025-02-16,True
ENR8420,2025-02-23,True
ENR8420,2025-03-02,False
ENR8420,2025-03-09,True
ENR8421,2024-10-21,True
ENR8421,2024-10-28,True
ENR8421,2024-11-04,True
ENR8421,2024-11-11,True
ENR8421,2024-11-18,True
ENR8421,2024-11-25,True
ENR8421,2024-12-02,True
ENR8421,2024-12-09,True
ENR8421,2024-12-16,True
ENR8421,2024-12-23,True
ENR8421,2024-12-30,True
ENR8421,2025-01-06,True
ENR8421,2025-01-13,True
ENR8422,2025-01-13,True
ENR8422,2025-01-20,True
ENR8422,2025-01-27,True
ENR8422,2025-02-03,False
ENR8422,2025-02-10,True
ENR8422,2025-02-17,True
ENR8422,2025-02-24,True
ENR8422,2025-03-03,False
ENR8422,2025-03-10,True
ENR8422,2025-03-17,True
ENR8422,2025-03-24,True
ENR8422,2025-03-31,True
ENR8422,2025-04-07,False
ENR8422,2025-04-14,True
ENR8423,2025-04-01,True
ENR8423,2025-04-08,True
ENR8423,2025-04-15,True
ENR8423,2025-04-22,True
ENR8423,2025-04-29,True
ENR8423,2025-05-06,True
ENR8423,2025-05-13,True
ENR8423,2025-05-20,False
ENR8423,2025-05-27,True
ENR8423,2025-06-03,True
ENR8424,2025-01-19,True
ENR8424,2025-01-26,True
ENR8424,2025-02-02,False
ENR8424,2025-02-09,True
ENR8424,2025-02-16,True
ENR8424,2025-02-23,True
ENR8424,2025-03-02,True
ENR8424,2025-03-09,True
ENR8424,2025-03-16,True
ENR8424,2025-03-23,True
ENR8424,2025-03-30,True
ENR8424,2025-04-06,True
ENR8424,2025-04-13,True
ENR8424,2025-04-20,True
ENR8425,2024-12-23,True
ENR8425,2024-12-30,True
ENR8425,2025-01-06,True
ENR8425,2025-01-13,True
ENR8425,2025-01-20,True
ENR8425,2025-01-27,True
ENR8425,2025-02-03,True
ENR8425,2025-02-10,True
ENR8425,2025-02-17,True
ENR8425,2025-02-24,True
ENR8425,2025-03-03,True
ENR8425,2025-03-10,True
ENR8426,2025-04-27,False
ENR8426,2025-05-04,True
ENR8426,2025-05-11,True
ENR8426,2025-05-18,False
ENR8426,2025-05-25,True
ENR8426,2025-06-01,True
ENR8426,2025-06-08,True
ENR8426,2025-06-15,True
ENR8426,2025-06-22,True
ENR8426,2025-06-29,True
ENR8426,2025-07-06,True
ENR8426,2025-07-13,True
ENR8426,2025-07-20,True
ENR8426,2025-07-27,True
ENR8426,2025-08-03,True
ENR8427,2025-02-22,True
ENR8427,2025-03-01,True
ENR8427,2025-03-08,True
ENR8427,2025-03-15,True
ENR8427,2025-03-22,True
ENR8427,2025-03-29,True
ENR8427,2025-04-05,True
ENR8427,2025-04-12,False
ENR8427,2025-04-19,True
ENR8427,2025-04-26,True
ENR8427,2025-05-03,True
ENR8427,2025-05-10,True
ENR8428,2024-10-17,True
ENR8428,2024-10-24,True
ENR8428,2024-10-31,True
ENR8428,2024-11-07,True
ENR8428,2024-11-14,False
ENR8428,2024-11-21,True
ENR8428,2024-11-28,True
ENR8428,2024-12-05,True
ENR8428,2024-12-12,True
ENR8428,2024-12-19,True
ENR8428,2024-12-26,False
ENR8428,2025-01-02,True
ENR8429,2025-05-24,True
ENR8429,2025-05-31,False
ENR8429,2025-06-07,True
ENR8429,2025-06-14,True
ENR8429,2025-06-21,True
ENR8429,2025-06-28,True
ENR8429,2025-07-05,True
ENR8429,2025-07-12,True
ENR8429,2025-07-19,True
ENR8429,2025-07-26,True
ENR8429,2025-08-02,True
ENR8429,2025-08-09,True
ENR8430,2024-09-26,True
ENR8430,2024-10-03,True
ENR8430,2024-10-10,True
ENR8430,2024-10-17,True
ENR8430,2024-10-24,True
ENR8430,2024-10-31,False
ENR8430,2024-11-07,True
ENR8430,2024-11-14,True
ENR8431,2024-10-20,True
ENR8431,2024-10-27,True
ENR8431,2024-11-03,True
ENR8431,2024-11-10,True
ENR8431,2024-11-17,True
ENR8431,2024-11-24,True
ENR8431,2024-12-01,True
ENR8431,2024-12-08,True
ENR8431,2024-12-15,True
ENR8431,2024-12-22,True
ENR8431,2024-12-29,True
ENR8431,2025-01-05,True
ENR8431,2025-01-12,True
ENR8431,2025-01-19,True
ENR8431,2025-01-26,True
ENR8432,2025-01-07,True
ENR8432,2025-01-14,True
ENR8432,2025-01-21,True
ENR8432,2025-01-28,False
ENR8432,2025-02-04,True
ENR8432,2025-02-11,True
ENR8432,2025-02-18,True
ENR8432,2025-02-25,True
ENR8432,2025-03-04,True
ENR8432,2025-03-11,True
ENR8433,2025-01-23,True
ENR8433,2025-01-30,True
ENR8433,2025-02-06,True
ENR8433,2025-02-13,True
ENR8433,2025-02-20,True
ENR8433,2025-02-27,True
ENR8433,2025-03-06,True
ENR8433,2025-03-13,True
ENR8433,2025-03-20,True
ENR8433,2025-03-27,True
ENR8433,2025-04-03,True
ENR8433,2025-04-10,True
ENR8433,2025-04-17,False
ENR8433,2025-04-24,False
ENR8433,2025-05-01,True
ENR8434,2025-01-23,True
ENR8434,2025-01-30,False
ENR8434,2025-02-06,True
ENR8434,2025-02-13,False
ENR8434,2025-02-20,True
ENR8434,2025-02-27,False
ENR8434,2025-03-06,True
ENR8434,2025-03-13,True
ENR8434,2025-03-20,True
ENR8435,2025-02-14,True
ENR8435,2025-02-21,True
ENR8435,2025-02-28,False
ENR8435,2025-03-07,True
ENR8435,2025-03-14,True
ENR8435,2025-03-21,True
ENR8435,2025-03-28,True
ENR8435,2025-04-04,True
ENR8435,2025-04-11,True
ENR8435,2025-04-18,True
ENR8436,2024-10-13,True
ENR8436,2024-10-20,False
ENR8436,2024-10-27,True
ENR8436,2024-11-03,False
ENR8436,2024-11-10,True
ENR8436,2024-11-17,True
ENR8436,2024-11-24,True
ENR8436,2024-12-01,True
ENR8436,2024-12-08,True
ENR8436,2024-12-15,True
ENR8436,2024-12-22,True
ENR8436,2024-12-29,True
ENR8437,2024-10-11,True
ENR8437,2024-10-18,True
ENR8437,2024-10-25,True
ENR8437,2024-11-01,True
ENR8437,2024-11-08,True
ENR8437,2024-11-15,True
ENR8437,2024-11-22,True
ENR8437,2024-11-29,True
ENR8437,2024-12-06,True
ENR8438,2024-09-15,True
ENR8438,2024-09-22,True
ENR8438,2024-09-29,True
ENR8438,2024-10-06,True
ENR8438,2024-10-13,False
ENR8438,2024-10-20,True
ENR8438,2024-10-27,True
ENR8438,2024-11-03,True
ENR8438,2024-11-10,True
ENR8438,2024-11-17,True
ENR8438,2024-11-24,True
ENR8438,2024-12-01,False
ENR8438,2024-12-08,True
ENR8438,2024-12-15,True
ENR8438,2024-12-22,True
ENR8439,2025-01-07,True
ENR8439,2025-01-14,True
ENR8439,2025-01-21,True
ENR8439,2025-01-28,True
ENR8439,2025-02-04,False
ENR8439,2025-02-11,True
ENR8439,2025-02-18,True
ENR8439,2025-02-25,True
ENR8439,2025-03-04,True
ENR8439,2025-03-11,False
ENR8439,2025-03-18,True
ENR8439,2025-03-25,True
ENR8439,2025-04-01,True
ENR8439,2025-04-08,True
ENR8439,2025-04-15,True
ENR8440,2024-10-28,True
ENR8440,2024-11-04,False
ENR8440,2024-11-11,True
ENR8440,2024-11-18,True
ENR8440,2024-11-25,False
ENR8440,2024-12-02,True
ENR8440,2024-12-09,True
ENR8440,2024-12-16,True
ENR8440,2024-12-23,True
ENR8440,2024-12-30,True
ENR8440,2025-01-06,True
ENR8440,2025-01-13,True
ENR8441,2024-10-24,True
ENR8441,2024-10-31,True
ENR8441,2024-11-07,True
ENR8441,2024-11-14,True
ENR8441,2024-11-21,False
ENR8441,2024-11-28,True
ENR8441,2024-12-05,True
ENR8441,2024-12-12,True
ENR8441,2024-12-19,True
ENR8441,2024-12-26,True
ENR8442,2025-04-12,True
ENR8442,2025-04-19,True
ENR8442,2025-04-26,False
ENR8442,2025-05-03,True
ENR8442,2025-05-10,True
ENR8442,2025-05-17,True
ENR8442,2025-05-24,True
ENR8442,2025-05-31,True
ENR8442,2025-06-07,True
ENR8442,2025-06-14,True
ENR8442,2025-06-21,True
ENR8442,2025-06-28,True
ENR8443,2025-03-22,True
ENR8443,2025-03-29,True
ENR8443,2025-04-05,True
ENR8443,2025-04-12,True
ENR8443,2025-04-19,True
ENR8443,2025-04-26,True
ENR8443,2025-05-03,True
ENR8443,2025-05-10,True
ENR8443,2025-05-17,True
ENR8443,2025-05-24,True
ENR8443,2025-05-31,True
ENR8444,2025-01-11,True
ENR8444,2025-01-18,False
ENR8444,2025-01-25,True
ENR8444,2025-02-01,True
ENR8444,2025-02-08,True
ENR8444,2025-02-15,True
ENR8444,2025-02-22,True
ENR8444,2025-03-01,True
ENR8444,2025-03-08,True
ENR8444,2025-03-15,True
ENR8444,2025-03-22,True
ENR8445,2024-11-01,True
ENR8445,2024-11-08,True
ENR8445,2024-11-15,True
ENR8445,2024-11-22,False
ENR8445,2024-11-29,True
ENR8445,2024-12-06,True
ENR8445,2024-12-13,True
ENR8445,2024-12-20,True
ENR8445,2024-12-27,True
ENR8445,2025-01-03,False
ENR8445,2025-01-10,True
ENR8445,2025-01-17,True
ENR8446,2025-05-01,True
ENR8446,2025-05-08,True
ENR8446,2025-05-15,True
ENR8446,2025-05-22,True
ENR8446,2025-05-29,True
ENR8446,2025-06-05,True
ENR8446,2025-06-12,True
ENR8446,2025-06-19,True
ENR8446,2025-06-26,True
ENR8446,2025-07-03,True
ENR8446,2025-07-10,True
ENR8446,2025-07-17,True
ENR8446,2025-07-24,True
ENR8446,2025-07-31,True
ENR8447,2025-03-29,True
ENR8447,2025-04-05,False
ENR8447,2025-04-12,True
ENR8447,2025-04-19,True
ENR8447,2025-04-26,True
ENR8447,2025-05-03,True
ENR8447,2025-05-10,True
ENR8447,2025-05-17,True
ENR8447,2025-05-24,True
ENR8448,2025-04-30,True
ENR8448,2025-05-07,True
ENR8448,2025-05-14,True
ENR8448,2025-05-21,True
ENR8448,2025-05-28,True
ENR8448,2025-06-04,True
ENR8448,2025-06-11,True
ENR8448,2025-06-18,True
ENR8448,2025-06-25,True
ENR8449,2025-03-29,True
ENR8449,2025-04-05,True
ENR8449,2025-04-12,True
ENR8449,2025-04-19,True
ENR8449,2025-04-26,True
ENR8449,2025-05-03,True
ENR8449,2025-05-10,False
ENR8449,2025-05-17,True
ENR8449,2025-05-24,True
ENR8449,2025-05-31,True
ENR8449,2025-06-07,True
ENR8450,2025-04-03,True
ENR8450,2025-04-10,True
ENR8450,2025-04-17,True
ENR8450,2025-04-24,True
ENR8450,2025-05-01,True
ENR8450,2025-05-08,True
ENR8450,2025-05-15,True
ENR8450,2025-05-22,True
ENR8451,2025-05-02,True
ENR8451,2025-05-09,True
ENR8451,2025-05-16,True
ENR8451,2025-05-23,True
ENR8451,2025-05-30,True
ENR8451,2025-06-06,True
ENR8451,2025-06-13,True
ENR8451,2025-06-20,True
ENR8451,2025-06-27,True
ENR8451,2025-07-04,True
ENR8451,2025-07-11,True
ENR8451,2025-07-18,True
ENR8452,2024-11-10,True
ENR8452,2024-11-17,True
ENR8452,2024-11-24,True
ENR8452,2024-12-01,True
ENR8452,2024-12-08,True
ENR8452,2024-12-15,True
ENR8452,2024-12-22,True
ENR8452,2024-12-29,True
ENR8452,2025-01-05,True
ENR8452,2025-01-12,True
ENR8452,2025-01-19,True
ENR8452,2025-01-26,True
ENR8453,2024-11-29,True
ENR8453,2024-12-06,True
ENR8453,2024-12-13,True
ENR8453,2024-12-20,True
ENR8453,2024-12-27,True
ENR8453,2025-01-03,True
ENR8453,2025-01-10,True
ENR8453,2025-01-17,True
ENR8453,2025-01-24,True
ENR8454,2025-02-03,True
ENR8454,2025-02-10,True
ENR8454,2025-02-17,True
ENR8454,2025-02-24,True
ENR8454,2025-03-03,True
ENR8454,2025-03-10,True
ENR8454,2025-03-17,True
ENR8454,2025-03-24,True
ENR8454,2025-03-31,True
ENR8454,2025-04-07,True
ENR8454,2025-04-14,True
ENR8454,2025-04-21,True
ENR8455,2024-11-23,True
ENR8455,2024-11-30,True
ENR8455,2024-12-07,True
ENR8455,2024-12-14,True
ENR8455,2024-12-21,True
ENR8455,2024-12-28,True
ENR8455,2025-01-04,True
ENR8455,2025-01-11,True
ENR8455,2025-01-18,False
ENR8455,2025-01-25,True
ENR8455,2025-02-01,True
ENR8456,2025-01-29,True
ENR8456,2025-02-05,True
ENR8456,2025-02-12,True
ENR8456,2025-02-19,True
ENR8456,2025-02-26,True
ENR8456,2025-03-05,False
ENR8456,2025-03-12,True
ENR8456,2025-03-19,True
ENR8456,2025-03-26,True
ENR8456,2025-04-02,True
ENR8456,2025-04-09,True
ENR8456,2025-04-16,True
ENR8457,2025-02-07,True
ENR8457,2025-02-14,True
ENR8457,2025-02-21,True
ENR8457,2025-02-28,True
ENR8457,2025-03-07,True
ENR8457,2025-03-14,True
ENR8457,2025-03-21,True
ENR8457,2025-03-28,True
ENR8457,2025-04-04,True
ENR8457,2025-04-11,True
ENR8457,2025-04-18,True
ENR8457,2025-04-25,True
ENR8457,2025-05-02,False
ENR8457,2025-05-09,True
ENR8457,2025-05-16,True
ENR8458,2024-11-21,True
ENR8458,2024-11-28,True
ENR8458,2024-12-05,False
ENR8458,2024-12-12,True
ENR8458,2024-12-19,True
ENR8458,2024-12-26,True
ENR8458,2025-01-02,True
ENR8458,2025-01-09,True
ENR8459,2025-03-05,True
ENR8459,2025-03-12,True
ENR8459,2025-03-19,False
ENR8459,2025-03-26,False
ENR8459,2025-04-02,True
ENR8459,2025-04-09,True
ENR8459,2025-04-16,True
ENR8459,2025-04-23,True
ENR8459,2025-04-30,True
ENR8459,2025-05-07,False
ENR8459,2025-05-14,True
ENR8459,2025-05-21,True
ENR8459,2025-05-28,True
ENR8460,2024-11-28,False
ENR8460,2024-12-05,True
ENR8460,2024-12-12,True
ENR8460,2024-12-19,True
ENR8460,2024-12-26,False
ENR8460,2025-01-02,True
ENR8460,2025-01-09,True
ENR8460,2025-01-16,True
ENR8460,2025-01-23,True
ENR8460,2025-01-30,False
ENR8460,2025-02-06,True
ENR8460,2025-02-13,True
ENR8460,2025-02-20,True
ENR8460,2025-02-27,True
ENR8461,2025-02-07,True
ENR8461,2025-02-14,True
ENR8461,2025-02-21,False
ENR8461,2025-02-28,True
ENR8461,2025-03-07,True
ENR8461,2025-03-14,True
ENR8461,2025-03-21,True
ENR8461,2025-03-28,True
ENR8461,2025-04-04,True
ENR8461,2025-04-11,True
ENR8461,2025-04-18,True
ENR8461,2025-04-25,False
ENR8461,2025-05-02,True
ENR8461,2025-05-09,True
ENR8462,2024-10-20,True
ENR8462,2024-10-27,True
ENR8462,2024-11-03,True
ENR8462,2024-11-10,True
ENR8462,2024-11-17,True
ENR8462,2024-11-24,True
ENR8462,2024-12-01,True
ENR8462,2024-12-08,True
ENR8462,2024-12-15,True
ENR8462,2024-12-22,True
ENR8462,2024-12-29,True
ENR8462,2025-01-05,True
ENR8462,2025-01-12,True
ENR8463,2025-02-26,True
ENR8463,2025-03-05,True
ENR8463,2025-03-12,True
ENR8463,2025-03-19,True
ENR8463,2025-03-26,True
ENR8463,2025-04-02,True
ENR8463,2025-04-09,True
ENR8463,2025-04-16,True
ENR8463,2025-04-23,True
ENR8463,2025-04-30,True
ENR8463,2025-05-07,True
ENR8463,2025-05-14,True
ENR8463,2025-05-21,True
ENR8463,2025-05-28,False
ENR8463,2025-06-04,True
ENR8464,2025-04-08,True
ENR8464,2025-04-15,True
ENR8464,2025-04-22,True
ENR8464,2025-04-29,True
ENR8464,2025-05-06,False
ENR8464,2025-05-13,True
ENR8464,2025-05-20,True
ENR8464,2025-05-27,True
ENR8464,2025-06-03,True
ENR8464,2025-06-10,True
ENR8464,2025-06-17,True
ENR8464,2025-06-24,False
ENR8464,2025-07-01,True
ENR8464,2025-07-08,True
ENR8464,2025-07-15,True
ENR8465,2025-03-24,True
ENR8465,2025-03-31,True
ENR8465,2025-04-07,True
ENR8465,2025-04-14,False
ENR8465,2025-04-21,True
ENR8465,2025-04-28,True
ENR8465,2025-05-05,True
ENR8465,2025-05-12,False
ENR8465,2025-05-19,True
ENR8465,2025-05-26,True
ENR8465,2025-06-02,False
ENR8465,2025-06-09,True
ENR8466,2024-09-19,True
ENR8466,2024-09-26,True
ENR8466,2024-10-03,True
ENR8466,2024-10-10,True
ENR8466,2024-10-17,True
ENR8466,2024-10-24,True
ENR8466,2024-10-31,True
ENR8466,2024-11-07,True
ENR8466,2024-11-14,True
ENR8466,2024-11-21,False
ENR8466,2024-11-28,True
ENR8466,2024-12-05,True
ENR8466,2024-12-12,True
ENR8467,2024-09-03,True
ENR8467,2024-09-10,False
ENR8467,2024-09-17,True
ENR8467,2024-09-24,True
ENR8467,2024-10-01,True
ENR8467,2024-10-08,True
ENR8467,2024-10-15,True
ENR8467,2024-10-22,False
ENR8467,2024-10-29,True
ENR8467,2024-11-05,True
ENR8467,2024-11-12,True
ENR8467,2024-11-19,True
ENR8467,2024-11-26,True
ENR8467,2024-12-03,True
ENR8468,2024-12-25,False
ENR8468,2025-01-01,True
ENR8468,2025-01-08,True
ENR8468,2025-01-15,True
ENR8468,2025-01-22,True
ENR8468,2025-01-29,False
ENR8468,2025-02-05,True
ENR8468,2025-02-12,True
ENR8468,2025-02-19,True
ENR8469,2025-02-04,True
ENR8469,2025-02-11,True
ENR8469,2025-02-18,True
ENR8469,2025-02-25,True
ENR8469,2025-03-04,True
ENR8469,2025-03-11,True
ENR8469,2025-03-18,True
ENR8469,2025-03-25,True
ENR8469,2025-04-01,True
ENR8469,2025-04-08,False
ENR8469,2025-04-15,True
ENR8469,2025-04-22,True
ENR8470,2025-04-29,True
ENR8470,2025-05-06,True
ENR8470,2025-05-13,True
ENR8470,2025-05-20,True
ENR8470,2025-05-27,True
ENR8470,2025-06-03,True
ENR8470,2025-06-10,True
ENR8470,2025-06-17,True
ENR8470,2025-06-24,True
ENR8470,2025-07-01,True
ENR8470,2025-07-08,True
ENR8470,2025-07-15,True
ENR8470,2025-07-22,True
ENR8471,2024-12-17,True
ENR8471,2024-12-24,True
ENR8471,2024-12-31,True
ENR8471,2025-01-07,True
ENR8471,2025-01-14,True
ENR8471,2025-01-21,True
ENR8471,2025-01-28,True
ENR8471,2025-02-04,True
ENR8471,2025-02-11,True
ENR8471,2025-02-18,False
ENR8471,2025-02-25,False
ENR8472,2024-10-22,True
ENR8472,2024-10-29,True
ENR8472,2024-11-05,True
ENR8472,2024-11-12,True
ENR8472,2024-11-19,True
ENR8472,2024-11-26,True
ENR8472,2024-12-03,True
ENR8472,2024-12-10,True
ENR8472,2024-12-17,True
ENR8472,2024-12-24,True
ENR8472,2024-12-31,True
ENR8473,2024-09-28,True
ENR8473,2024-10-05,True
ENR8473,2024-10-12,True
ENR8473,2024-10-19,True
ENR8473,2024-10-26,True
ENR8473,2024-11-02,True
ENR8473,2024-11-09,True
ENR8473,2024-11-16,True
ENR8473,2024-11-23,True
ENR8473,2024-11-30,True
ENR8473,2024-12-07,True
ENR8473,2024-12-14,True
ENR8473,2024-12-21,True
ENR8474,2025-03-31,True
ENR8474,2025-04-07,True
ENR8474,2025-04-14,True
ENR8474,2025-04-21,True
ENR8474,2025-04-28,True
ENR8474,2025-05-05,True
ENR8474,2025-05-12,True
ENR8474,2025-05-19,True
ENR8474,2025-05-26,True
ENR8474,2025-06-02,True
ENR8474,2025-06-09,True
ENR8474,2025-06-16,False
ENR8474,2025-06-23,True
ENR8475,2024-12-18,True
ENR8475,2024-12-25,True
ENR8475,2025-01-01,True
ENR8475,2025-01-08,True
ENR8475,2025-01-15,True
ENR8475,2025-01-22,True
ENR8475,2025-01-29,True
ENR8475,2025-02-05,True
ENR8475,2025-02-12,True
ENR8476,2025-05-16,True
ENR8476,2025-05-23,True
ENR8476,2025-05-30,True
ENR8476,2025-06-06,True
ENR8476,2025-06-13,True
ENR8476,2025-06-20,True
ENR8476,2025-06-27,True
ENR8476,2025-07-04,True
ENR8477,2025-04-08,True
ENR8477,2025-04-15,True
ENR8477,2025-04-22,True
ENR8477,2025-04-29,True
ENR8477,2025-05-06,True
ENR8477,2025-05-13,True
ENR8477,2025-05-20,True
ENR8477,2025-05-27,True
ENR8477,2025-06-03,True
ENR8478,2024-09-17,True
ENR8478,2024-09-24,True
ENR8478,2024-10-01,True
ENR8478,2024-10-08,True
ENR8478,2024-10-15,True
ENR8478,2024-10-22,True
ENR8478,2024-10-29,True
ENR8478,2024-11-05,True
ENR8478,2024-11-12,True
ENR8478,2024-11-19,True
ENR8478,2024-11-26,True
ENR8478,2024-12-03,True
ENR8478,2024-12-10,True
ENR8478,2024-12-17,True
ENR8479,2025-04-28,True
ENR8479,2025-05-05,True
ENR8479,2025-05-12,True
ENR8479,2025-05-19,True
ENR8479,2025-05-26,False
ENR8479,2025-06-02,True
ENR8479,2025-06-09,True
ENR8479,2025-06-16,True
ENR8479,2025-06-23,True
ENR8479,2025-06-30,True
ENR8479,2025-07-07,True
ENR8479,2025-07-14,True
ENR8479,2025-07-21,True
ENR8480,2025-03-31,True
ENR8480,2025-04-07,True
ENR8480,2025-04-14,True
ENR8480,2025-04-21,True
ENR8480,2025-04-28,True
ENR8480,2025-05-05,True
ENR8480,2025-05-12,True
ENR8480,2025-05-19,True
ENR8480,2025-05-26,False
ENR8480,2025-06-02,True
ENR8480,2025-06-09,False
ENR8480,2025-06-16,True
ENR8480,2025-06-23,True
ENR8480,2025-06-30,True
ENR8481,2025-06-11,True
ENR8481,2025-06-18,False
ENR8481,2025-06-25,True
ENR8481,2025-07-02,True
ENR8481,2025-07-09,True
ENR8481,2025-07-16,True
ENR8481,2025-07-23,False
ENR8481,2025-07-30,False
ENR8481,2025-08-06,True
ENR8481,2025-08-13,True
ENR8481,2025-08-20,True
ENR8481,2025-08-27,True
ENR8481,2025-09-03,True
ENR8482,2025-06-11,True
ENR8482,2025-06-18,True
ENR8482,2025-06-25,True
ENR8482,2025-07-02,True
ENR8482,2025-07-09,True
ENR8482,2025-07-16,True
ENR8482,2025-07-23,True
ENR8482,2025-07-30,True
ENR8482,2025-08-06,True
ENR8482,2025-08-13,True
ENR8482,2025-08-20,True
ENR8482,2025-08-27,True
ENR8483,2025-02-27,True
ENR8483,2025-03-06,True
ENR8483,2025-03-13,True
ENR8483,2025-03-20,True
ENR8483,2025-03-27,True
ENR8483,2025-04-03,True
ENR8483,2025-04-10,True
ENR8483,2025-04-17,True
ENR8484,2025-05-30,True
ENR8484,2025-06-06,True
ENR8484,2025-06-13,True
ENR8484,2025-06-20,True
ENR8484,2025-06-27,True
ENR8484,2025-07-04,True
ENR8484,2025-07-11,True
ENR8484,2025-07-18,True
ENR8484,2025-07-25,False
ENR8484,2025-08-01,True
ENR8484,2025-08-08,True
ENR8484,2025-08-15,True
ENR8485,2024-11-24,True
ENR8485,2024-12-01,True
ENR8485,2024-12-08,True
ENR8485,2024-12-15,True
ENR8485,2024-12-22,True
ENR8485,2024-12-29,True
ENR8485,2025-01-05,True
ENR8485,2025-01-12,True
ENR8485,2025-01-19,True
ENR8486,2025-05-19,True
ENR8486,2025-05-26,True
ENR8486,2025-06-02,True
ENR8486,2025-06-09,True
ENR8486,2025-06-16,True
ENR8486,2025-06-23,True
ENR8486,2025-06-30,True
ENR8486,2025-07-07,False
ENR8486,2025-07-14,True
ENR8486,2025-07-21,True
ENR8486,2025-07-28,True
ENR8487,2025-03-29,True
ENR8487,2025-04-05,True
ENR8487,2025-04-12,True
ENR8487,2025-04-19,True
ENR8487,2025-04-26,True
ENR8487,2025-05-03,True
ENR8487,2025-05-10,True
ENR8487,2025-05-17,True
ENR8487,2025-05-24,True
ENR8487,2025-05-31,True
ENR8487,2025-06-07,True
ENR8487,2025-06-14,True
ENR8487,2025-06-21,True
ENR8487,2025-06-28,True
ENR8487,2025-07-05,True
ENR8488,2024-11-01,True
ENR8488,2024-11-08,True
ENR8488,2024-11-15,False
ENR8488,2024-11-22,True
ENR8488,2024-11-29,True
ENR8488,2024-12-06,True
ENR8488,2024-12-13,True
ENR8488,2024-12-20,True
ENR8488,2024-12-27,True
ENR8488,2025-01-03,True
ENR8488,2025-01-10,True
ENR8488,2025-01-17,False
ENR8488,2025-01-24,True
ENR8488,2025-01-31,True
ENR8489,2024-09-05,True
ENR8489,2024-09-12,True
ENR8489,2024-09-19,False
ENR8489,2024-09-26,True
ENR8489,2024-10-03,True
ENR8489,2024-10-10,True
ENR8489,2024-10-17,True
ENR8489,2024-10-24,False
ENR8489,2024-10-31,True
ENR8489,2024-11-07,True
ENR8489,2024-11-14,True
ENR8489,2024-11-21,True
ENR8489,2024-11-28,True
ENR8490,2024-12-16,True
ENR8490,2024-12-23,True
ENR8490,2024-12-30,True
ENR8490,2025-01-06,True
ENR8490,2025-01-13,True
ENR8490,2025-01-20,True
ENR8490,2025-01-27,True
ENR8490,2025-02-03,True
ENR8490,2025-02-10,True
ENR8490,2025-02-17,True
ENR8490,2025-02-24,True
ENR8490,2025-03-03,True
ENR8490,2025-03-10,True
ENR8490,2025-03-17,True
ENR8490,2025-03-24,True
ENR8491,2024-09-11,True
ENR8491,2024-09-18,True
ENR8491,2024-09-25,True
ENR8491,2024-10-02,True
ENR8491,2024-10-09,True
ENR8491,2024-10-16,True
ENR8491,2024-10-23,True
ENR8491,2024-10-30,True
ENR8491,2024-11-06,True
ENR8491,2024-11-13,True
ENR8491,2024-11-20,True
ENR8491,2024-11-27,True
ENR8491,2024-12-04,True
ENR8491,2024-12-11,True
ENR8491,2024-12-18,True
ENR8492,2025-04-03,True
ENR8492,2025-04-10,True
ENR8492,2025-04-17,True
ENR8492,2025-04-24,False
ENR8492,2025-05-01,True
ENR8492,2025-05-08,True
ENR8492,2025-05-15,True
ENR8492,2025-05-22,True
ENR8492,2025-05-29,False
ENR8492,2025-06-05,True
ENR8492,2025-06-12,True
ENR8492,2025-06-19,True
ENR8493,2025-04-07,False
ENR8493,2025-04-14,True
ENR8493,2025-04-21,True
ENR8493,2025-04-28,True
ENR8493,2025-05-05,True
ENR8493,2025-05-12,True
ENR8493,2025-05-19,True
ENR8493,2025-05-26,True
ENR8493,2025-06-02,True
ENR8493,2025-06-09,True
ENR8493,2025-06-16,True
ENR8493,2025-06-23,True
ENR8493,2025-06-30,True
ENR8493,2025-07-07,True
ENR8494,2025-02-26,True
ENR8494,2025-03-05,False
ENR8494,2025-03-12,True
ENR8494,2025-03-19,True
ENR8494,2025-03-26,False
ENR8494,2025-04-02,True
ENR8494,2025-04-09,True
ENR8494,2025-04-16,False
ENR8494,2025-04-23,True
ENR8494,2025-04-30,True
ENR8495,2024-11-05,True
ENR8495,2024-11-12,True
ENR8495,2024-11-19,True
ENR8495,2024-11-26,True
ENR8495,2024-12-03,True
ENR8495,2024-12-10,True
ENR8495,2024-12-17,True
ENR8495,2024-12-24,False
ENR8495,2024-12-31,False
ENR8495,2025-01-07,True
ENR8495,2025-01-14,True
ENR8495,2025-01-21,True
ENR8495,2025-01-28,True
ENR8495,2025-02-04,True
ENR8495,2025-02-11,True
ENR8496,2025-03-04,True
ENR8496,2025-03-11,True
ENR8496,2025-03-18,True
